Severity,Humidity(%),Weather_Condition,Bump,Crossing,Junction,Roundabout,Stop,Traffic_Signal,Sunrise_Sunset,Temperature_C,Wind_Speed_ms,Visibility_km,Hour,DayOfWeek
2,70.0,14,0,0,0,0,0,0,1,0.6,3.6,16.1,8,4
2,87.0,14,0,0,0,0,0,0,1,17.8,2.2,16.1,11,4
2,70.0,90,0,0,0,0,0,0,1,2.2,0.0,16.1,8,4
2,63.0,40,0,0,0,0,0,0,1,30.0,3.6,16.1,8,4
2,37.0,142,0,0,0,0,0,0,1,23.9,1.6,16.1,18,2
3,73.0,14,0,0,0,0,0,0,1,21.1,2.2,16.1,8,0
2,50.0,40,0,0,0,0,0,0,1,32.2,7.6,16.1,14,1
2,59.0,90,0,0,0,0,0,1,1,21.7,2.2,16.1,22,2
2,42.0,40,0,1,0,0,0,1,1,13.3,6.2,16.1,18,4
2,96.0,32,0,0,0,0,0,0,1,22.8,1.6,2.4,8,3
2,100.0,5,0,0,0,0,0,0,1,13.9,6.3,9.7,17,4
2,25.0,90,0,0,0,0,0,0,1,23.9,4.5,16.1,13,1
2,79.0,32,0,1,0,0,0,0,1,26.1,4.0,16.1,8,4
2,65.0,14,0,0,0,0,0,0,1,4.4,1.3,16.1,21,1
3,76.0,32,0,0,0,0,0,0,1,22.2,2.1,14.5,9,0
2,62.0,40,0,0,0,0,0,0,1,16.7,4.0,16.1,10,5
2,97.0,5,0,1,0,0,0,1,1,21.1,4.0,12.9,7,4
3,42.0,142,0,0,0,0,0,0,1,13.9,5.1,16.1,14,4
2,33.0,40,0,0,1,0,0,0,1,28.3,4.5,16.1,18,0
4,31.0,90,0,0,0,0,0,0,1,20.6,1.3,16.1,8,4
3,69.0,90,0,0,0,0,0,0,1,15.6,1.3,16.1,8,2
3,40.0,142,0,0,0,0,0,0,1,29.1,4.1,16.1,15,6
2,84.0,32,0,0,0,0,0,0,1,21.7,3.1,16.1,11,3
2,56.0,142,0,0,0,0,0,0,1,8.3,14.4,16.1,14,6
2,97.0,36,0,0,1,0,0,0,1,22.2,2.1,16.1,5,1
2,92.0,32,0,1,0,0,0,0,1,-1.1,0.0,11.3,22,0
3,87.0,90,0,0,0,0,0,0,1,23.9,2.7,16.1,6,4
3,42.0,90,0,0,0,0,0,0,1,16.1,2.7,16.1,4,4
2,93.0,90,0,0,0,0,0,0,1,2.8,1.3,8.0,7,1
2,69.0,90,0,0,0,0,0,1,1,12.2,0.0,16.1,22,4
2,59.0,90,0,0,0,0,0,0,1,9.4,2.7,16.1,7,2
2,93.0,90,0,0,0,0,0,0,1,6.7,0.0,16.1,8,4
2,79.0,15,0,0,0,0,0,0,1,1.1,6.7,1.6,13,2
2,67.0,14,0,0,0,0,0,0,1,17.2,3.6,16.1,0,5
2,25.0,90,0,0,0,0,0,0,1,17.2,8.0,16.1,13,3
2,69.0,142,0,1,0,0,0,0,1,26.1,6.2,16.1,18,3
2,78.0,121,0,1,0,0,1,0,1,15.0,4.1,16.1,11,3
3,97.0,44,0,0,1,0,0,0,1,24.4,12.3,4.8,8,0
2,83.0,101,0,0,0,0,0,0,1,11.1,5.4,9.7,6,6
3,71.0,90,0,1,0,0,0,1,1,11.7,2.7,16.1,8,2
3,56.0,14,0,0,0,0,0,0,1,7.8,2.7,16.1,14,6
2,71.0,32,0,0,0,0,0,0,1,11.1,3.6,16.1,8,4
3,60.0,90,0,0,0,0,0,0,1,27.2,5.8,16.1,16,5
2,96.0,5,0,1,0,0,0,1,1,16.7,5.7,4.8,15,3
3,93.0,5,0,0,0,0,0,0,1,11.1,0.0,16.1,6,3
2,82.0,101,0,0,0,0,0,0,1,24.4,2.1,8.0,8,4
2,19.0,90,0,0,0,0,0,0,1,26.7,2.2,16.1,14,4
2,93.0,14,0,1,0,0,0,0,1,15.6,2.7,16.1,16,2
2,81.0,90,0,0,0,0,0,0,1,-3.3,3.6,16.1,7,4
2,90.0,36,0,0,0,0,0,0,1,20.6,1.6,3.2,6,2
2,58.0,90,0,0,0,0,0,0,1,-2.8,3.1,16.1,7,5
2,64.0,32,0,0,0,0,0,0,1,18.5,6.7,16.1,8,4
2,45.0,40,0,0,0,0,0,0,1,3.9,8.2,16.1,8,0
2,71.0,32,0,0,0,0,0,0,1,26.7,5.4,16.1,8,4
2,88.0,52,0,0,0,0,0,0,1,16.1,0.0,12.9,7,4
2,86.0,90,0,0,0,0,0,0,1,9.4,2.7,11.3,2,3
1,31.0,40,0,1,0,0,0,1,1,23.9,2.7,16.1,16,6
2,72.0,142,0,0,0,0,0,0,1,16.7,3.6,16.1,8,1
2,65.0,40,0,0,0,0,0,0,1,17.2,1.3,11.3,8,4
2,40.0,40,0,1,0,0,1,0,1,6.7,4.6,16.1,15,0
2,87.0,90,0,0,0,0,0,0,1,2.2,1.3,16.1,6,3
2,85.0,32,0,1,0,0,0,0,1,-2.2,4.5,16.1,21,3
2,20.0,32,0,1,0,0,0,1,1,31.1,2.2,16.1,17,0
2,87.0,32,0,0,0,0,0,0,1,21.7,5.4,16.1,14,1
2,40.0,90,0,0,0,0,0,0,1,17.8,2.2,16.1,13,0
2,65.0,32,0,1,0,0,0,1,1,30.0,3.1,16.1,17,1
2,65.0,90,0,0,0,0,0,0,1,21.1,0.0,16.1,8,4
3,79.0,142,0,0,0,0,0,0,1,5.0,1.6,16.1,19,1
2,51.0,90,0,0,0,0,0,0,1,22.8,5.8,16.1,20,6
2,85.0,14,0,1,1,0,0,1,1,0.0,3.1,16.1,5,0
2,66.0,32,0,0,0,0,0,0,1,8.9,0.0,16.1,20,4
2,16.0,142,0,0,0,0,0,0,1,40.0,6.2,16.1,13,6
2,87.0,14,0,0,0,0,0,0,1,0.0,5.4,16.1,14,3
2,91.0,32,0,1,0,0,0,0,1,22.2,4.5,16.1,8,1
2,80.0,36,0,0,0,0,0,0,1,12.8,1.6,16.1,18,1
2,38.0,32,0,0,0,0,0,0,1,3.9,3.6,16.1,8,4
2,59.0,142,0,0,0,0,0,0,1,24.5,5.7,16.1,7,0
2,65.0,90,0,0,0,0,0,0,1,18.9,7.6,16.1,15,4
3,68.0,121,0,0,0,0,0,0,1,17.0,3.6,16.1,16,3
2,78.0,32,0,0,0,0,0,0,1,26.1,2.2,16.1,17,6
2,77.0,32,0,0,0,0,0,0,1,26.1,5.4,16.1,19,5
2,74.0,16,0,0,0,0,0,0,1,-8.3,9.4,14.5,8,4
2,40.0,90,0,0,0,0,0,0,1,31.7,3.6,16.1,13,5
2,62.0,32,0,1,0,0,0,0,1,15.6,1.3,16.1,16,0
2,74.0,90,0,0,0,0,0,0,1,25.6,0.0,16.1,21,3
2,84.0,125,0,1,0,0,0,0,1,23.9,4.0,3.2,16,4
3,39.0,40,0,0,0,0,0,0,1,32.8,4.0,16.1,19,1
2,33.0,90,0,0,0,0,0,0,1,10.6,6.7,16.1,15,2
2,41.0,121,0,1,0,0,0,1,1,36.0,2.6,16.1,13,2
2,67.0,32,0,0,0,0,0,0,1,24.4,5.8,16.1,12,4
2,91.0,32,0,1,0,0,0,1,1,24.4,2.7,16.1,0,5
2,28.0,90,0,1,0,0,0,1,1,17.2,3.6,16.1,16,3
2,55.0,90,0,0,0,0,0,0,1,16.1,0.0,16.1,22,5
2,58.0,90,0,0,0,0,0,0,1,17.8,5.4,16.1,17,6
2,21.0,90,0,0,0,0,0,0,1,39.4,4.5,16.1,20,5
2,93.0,142,0,0,0,0,0,0,1,19.4,3.1,16.1,1,4
2,33.0,91,0,1,0,0,0,0,1,20.6,11.2,16.1,14,6
4,59.0,90,0,0,0,0,0,0,1,8.3,3.6,16.1,8,0
4,74.0,5,0,0,0,0,0,0,1,9.4,2.1,16.1,8,0
2,63.0,91,0,0,0,0,0,1,1,21.1,9.8,16.1,19,0
2,6.0,90,0,0,0,0,0,0,1,32.2,0.0,16.1,14,4
2,36.0,142,0,1,0,0,0,0,1,16.1,5.1,16.1,16,2
2,43.0,142,0,0,0,0,0,0,1,12.2,3.6,16.1,17,0
2,52.0,90,0,0,0,0,0,0,1,31.7,5.8,16.1,13,4
2,62.0,14,0,1,0,0,0,0,1,25.6,7.6,16.1,12,0
1,49.0,32,0,1,0,0,0,1,1,27.8,2.2,16.1,14,1
3,86.0,5,0,0,0,0,0,0,1,12.8,5.4,12.9,18,0
2,67.0,40,0,0,0,0,0,0,1,24.4,5.7,16.1,16,1
2,33.0,90,0,0,0,0,0,0,1,12.2,3.6,16.1,16,3
3,94.0,36,0,0,0,0,0,0,1,11.0,4.1,4.0,7,3
3,93.0,5,0,0,0,0,0,0,1,9.4,8.8,9.7,4,5
3,41.0,90,0,0,0,0,0,0,1,33.9,5.4,16.1,13,0
2,75.0,90,0,0,0,0,0,0,1,0.0,1.3,16.1,4,4
3,37.0,36,0,0,0,0,0,0,1,8.9,3.1,16.1,13,6
2,93.0,36,0,0,0,0,0,1,1,20.6,3.1,16.1,6,2
2,90.0,5,0,0,1,0,0,0,1,13.3,3.1,6.4,8,0
2,80.0,32,0,0,1,0,0,0,1,11.7,2.7,16.1,8,4
2,84.0,32,0,0,0,0,0,0,1,16.7,2.2,16.1,18,1
2,69.0,14,0,0,0,0,0,0,1,-0.6,0.0,16.1,18,3
2,90.0,32,0,0,0,0,0,1,1,20.5,3.1,16.1,8,1
2,30.0,101,0,0,0,0,0,0,1,27.8,3.1,6.4,14,2
2,37.0,90,0,0,0,0,0,0,1,17.2,5.8,16.1,15,4
2,57.0,32,0,0,0,0,0,0,1,30.6,8.0,16.1,14,2
2,93.0,36,0,0,0,0,0,1,1,21.1,2.6,1.3,7,0
4,64.0,142,0,0,0,0,0,0,1,12.8,3.1,16.1,22,5
2,63.0,40,0,0,0,0,0,0,1,18.3,5.4,16.1,8,4
2,86.0,5,0,0,0,0,0,0,1,2.2,4.1,12.9,14,1
2,80.0,44,0,0,1,0,0,0,1,10.6,8.8,6.4,9,3
3,100.0,142,0,0,0,0,0,0,1,6.0,6.2,1.6,9,0
2,88.0,142,0,0,0,0,0,0,1,11.0,3.1,16.1,8,5
2,37.0,90,0,0,0,0,0,0,1,10.0,4.5,16.1,15,5
2,50.0,142,0,0,0,0,0,0,1,24.4,4.1,16.1,19,4
2,87.0,5,0,0,0,0,0,0,1,14.4,0.0,1.6,12,3
2,52.0,32,0,0,0,0,0,0,1,24.4,4.0,16.1,8,4
2,33.0,90,0,0,0,0,0,0,1,21.1,4.0,16.1,8,4
2,78.0,90,0,0,0,0,0,0,1,16.7,1.3,16.1,8,2
2,59.0,14,0,0,0,0,0,1,1,1.7,7.6,16.1,13,0
2,79.0,121,0,0,0,0,0,0,1,28.9,5.1,16.1,9,0
2,87.0,36,0,0,0,0,0,0,1,3.0,3.1,6.4,7,1
2,70.0,14,0,0,0,0,0,0,1,2.2,5.8,16.1,18,2
2,46.0,32,0,1,0,0,0,0,1,31.7,5.4,16.1,8,4
2,89.0,40,0,0,0,0,0,0,1,10.6,2.6,16.1,6,0
3,40.0,40,0,1,0,0,0,1,1,30.0,2.2,16.1,15,1
2,27.0,32,0,0,0,0,0,1,1,14.4,4.5,16.1,17,0
2,62.0,15,0,0,0,0,0,1,1,1.4,5.7,16.1,16,3
3,32.0,121,0,0,0,0,0,0,1,18.3,6.2,16.1,16,4
2,77.0,14,0,0,0,0,0,0,1,-8.3,5.4,14.5,17,2
2,83.0,90,0,0,0,0,0,0,1,11.1,0.0,16.1,8,4
2,71.0,90,0,0,0,0,0,0,1,25.6,6.7,16.1,2,5
2,44.0,90,0,0,0,0,0,0,1,25.0,3.1,16.1,8,2
2,82.0,40,0,0,0,0,0,0,1,23.3,3.1,16.1,8,4
2,74.0,40,0,1,0,0,0,0,1,11.7,1.3,16.1,8,4
2,92.0,15,0,0,0,0,0,0,1,0.0,5.4,0.0,14,5
2,51.0,90,0,0,0,0,0,0,1,-1.1,6.7,16.1,16,2
2,21.0,90,0,0,0,0,0,0,1,21.1,4.0,16.1,15,2
3,30.0,32,0,0,0,0,0,0,1,14.4,2.7,16.1,15,2
3,74.0,32,0,0,0,0,0,0,1,27.8,2.6,16.1,18,0
2,93.0,5,0,1,0,0,0,1,1,23.3,2.2,6.4,9,4
2,10.0,40,0,0,0,0,0,0,1,35.0,5.8,16.1,8,4
2,41.0,40,0,0,0,0,0,0,1,34.4,6.3,16.1,13,6
2,49.0,90,0,1,0,0,0,0,1,7.2,6.3,16.1,7,2
3,37.0,142,0,0,0,0,0,0,1,18.9,2.1,16.1,12,3
2,15.0,40,0,0,0,0,0,0,1,36.1,3.1,16.1,16,0
2,87.0,5,0,0,0,0,0,0,1,22.8,3.6,16.1,7,4
2,81.0,90,0,0,0,0,0,0,1,25.0,4.0,16.1,7,3
2,20.0,90,0,0,0,0,0,1,1,17.2,4.5,16.1,16,4
2,30.0,14,0,0,0,0,0,0,1,16.1,3.6,16.1,14,1
2,100.0,5,0,0,0,0,0,0,1,21.7,3.6,4.8,11,0
2,74.0,14,0,0,0,0,0,0,1,8.9,2.7,16.1,7,2
3,62.0,142,0,0,0,0,0,0,1,2.8,2.1,16.1,22,3
4,77.0,90,0,0,0,0,0,0,1,27.2,5.8,16.1,21,0
2,86.0,5,0,0,0,0,0,0,1,10.6,1.3,16.1,8,2
2,97.0,30,0,0,1,0,0,1,1,2.2,0.0,9.7,22,4
2,57.0,90,0,0,0,0,0,0,1,30.0,4.0,16.1,14,1
2,80.0,142,0,0,0,0,0,1,1,8.3,3.1,16.1,5,1
2,47.0,90,0,0,0,0,1,0,1,23.9,5.4,16.1,18,2
2,63.0,32,0,0,1,0,0,0,1,17.8,4.1,16.1,9,0
2,93.0,92,0,0,1,0,0,0,1,3.9,1.3,1.6,0,5
2,84.0,14,0,0,0,0,0,0,1,6.1,2.2,16.1,8,4
2,33.0,90,0,0,0,0,0,0,1,27.2,1.3,16.1,16,3
2,79.0,101,0,0,0,0,0,0,1,-25.6,1.3,6.4,7,0
2,54.0,90,0,0,0,0,0,0,1,20.6,0.0,16.1,19,2
2,100.0,92,0,0,1,0,0,0,1,9.4,3.6,3.2,15,1
4,71.0,90,0,0,0,0,0,1,1,24.4,0.0,16.1,8,4
2,70.0,90,0,0,0,0,0,0,1,18.3,4.0,16.1,9,0
2,33.0,90,0,0,0,0,0,0,1,17.8,0.0,11.3,14,6
2,82.0,14,0,0,0,0,0,0,1,-5.6,2.7,16.1,17,3
2,82.0,14,0,0,0,0,0,0,1,0.6,2.2,16.1,2,3
2,14.0,142,0,0,1,0,0,0,1,37.2,3.1,16.1,16,4
2,83.0,5,0,1,1,0,0,0,1,15.6,0.0,9.7,16,2
3,17.0,90,0,0,0,0,0,0,1,17.2,3.1,16.1,18,5
2,40.0,90,0,0,0,0,0,0,1,18.9,6.7,16.1,14,2
2,85.0,90,0,0,0,0,0,0,1,26.7,3.6,16.1,7,2
2,91.0,32,0,0,0,0,0,0,1,24.4,2.6,11.3,7,0
2,82.0,33,0,0,0,0,0,0,1,28.9,9.8,16.1,12,1
3,88.0,142,0,0,0,0,0,0,1,23.0,3.1,16.1,7,2
2,55.0,32,0,0,0,0,0,0,1,29.4,5.8,16.1,15,4
2,97.0,44,0,0,0,0,0,0,1,19.4,2.7,3.2,8,4
2,81.0,90,0,0,0,0,0,1,1,14.4,2.2,16.1,7,3
2,47.0,90,0,0,0,0,0,0,1,11.1,3.1,16.1,17,1
2,88.0,90,0,0,0,0,0,1,1,11.1,2.7,16.1,8,1
2,37.0,90,0,0,0,0,0,0,1,27.8,3.6,16.1,19,2
2,64.0,90,0,0,0,0,0,0,1,13.3,2.7,16.1,23,4
2,85.0,40,0,0,0,0,0,1,1,1.7,5.7,16.1,6,3
2,41.0,142,0,0,0,0,0,0,1,9.4,3.1,16.1,21,1
2,21.0,90,0,0,0,0,0,0,1,30.6,3.1,16.1,15,4
2,51.0,32,0,0,0,0,0,0,1,21.7,5.4,16.1,16,1
2,45.0,142,0,0,0,0,0,0,1,5.6,3.1,16.1,9,4
2,63.0,14,0,0,0,0,0,0,1,13.3,3.1,16.1,6,6
3,66.0,32,0,0,0,0,0,0,1,-3.9,2.1,16.1,22,4
2,100.0,14,0,0,0,0,0,0,1,22.8,0.0,16.1,3,0
2,61.0,14,0,1,0,0,0,1,1,10.0,5.8,16.1,16,2
2,70.0,90,0,0,0,0,0,1,1,16.1,0.0,16.1,19,0
3,20.0,142,0,0,0,0,0,0,1,26.7,3.6,16.1,17,3
2,53.0,32,0,1,0,0,0,1,1,29.4,3.6,16.1,12,1
2,76.0,36,0,0,0,0,0,0,1,10.0,1.6,16.1,6,0
2,98.0,14,0,0,0,0,0,0,1,18.9,0.0,16.1,8,4
2,60.0,90,0,1,0,0,0,1,1,16.1,5.8,16.1,12,4
2,90.0,90,0,0,0,0,0,0,1,9.4,3.1,16.1,3,6
3,56.0,90,0,0,0,0,0,0,1,-2.2,2.7,16.1,21,1
3,89.0,14,0,0,0,0,0,0,1,13.9,2.7,9.7,8,3
2,35.0,90,0,0,0,0,0,0,1,15.6,8.9,16.1,9,1
2,55.0,142,0,0,0,0,0,0,1,31.7,1.6,16.1,19,5
2,43.0,90,0,1,0,0,0,0,1,16.7,2.7,16.1,13,4
2,97.0,90,0,1,0,0,0,0,1,17.2,0.0,16.1,8,4
2,39.0,142,0,0,0,0,0,0,1,21.7,4.1,16.1,15,1
2,61.0,121,0,0,0,0,0,0,1,25.0,2.1,16.1,19,1
2,22.0,90,0,0,0,0,0,0,1,31.1,4.5,16.1,16,2
2,49.0,90,0,0,0,0,0,0,1,21.7,1.3,16.1,19,3
2,19.0,40,0,1,0,0,0,1,1,20.6,4.0,16.1,16,3
1,19.0,90,0,1,0,0,0,1,1,27.2,5.8,16.1,17,6
2,51.0,90,0,0,0,0,0,0,1,-7.8,4.0,16.1,8,4
3,85.0,5,0,0,0,0,0,0,1,27.2,4.0,16.1,18,3
3,61.0,142,0,0,0,0,0,1,1,11.1,1.6,16.1,10,3
2,20.0,32,0,0,0,0,0,1,1,16.1,8.9,16.1,16,3
3,94.0,142,0,1,0,0,0,0,1,24.4,3.1,16.1,6,0
2,76.0,90,0,0,0,0,0,0,1,7.8,0.0,16.1,8,4
2,27.0,90,0,0,0,0,0,0,1,27.8,4.5,16.1,15,1
2,52.0,90,0,0,0,0,0,0,1,0.0,4.0,16.1,7,0
2,100.0,14,0,0,0,0,0,0,1,25.0,2.2,16.1,1,3
3,8.0,142,0,0,0,0,0,0,1,29.4,4.1,16.1,15,4
2,39.0,90,0,0,0,0,0,1,1,21.7,5.4,16.1,17,6
2,62.0,40,0,0,0,0,0,0,1,25.6,8.9,16.1,8,4
2,93.0,15,0,0,0,0,0,0,1,-3.9,2.7,4.8,16,1
2,57.0,14,0,0,0,0,0,0,1,11.7,3.6,16.1,19,4
2,75.0,44,0,0,0,0,0,1,1,12.2,4.0,9.7,15,1
2,97.0,14,0,0,0,0,0,0,1,17.2,4.0,8.0,8,4
2,50.0,32,0,0,1,0,0,0,1,10.0,4.5,16.1,8,4
2,90.0,36,0,0,0,0,0,0,1,14.4,2.6,9.7,6,2
2,87.0,40,0,0,0,0,0,0,1,18.3,2.2,16.1,8,1
2,70.0,90,0,1,0,0,0,0,1,2.2,3.1,16.1,18,4
2,93.0,40,0,0,0,0,0,0,1,10.0,3.1,16.1,4,3
3,56.0,40,0,0,0,0,0,0,1,18.3,3.6,16.1,7,3
2,28.0,90,0,0,0,0,0,0,1,12.2,5.8,16.1,18,2
2,49.0,90,0,0,0,0,0,0,1,28.9,4.5,16.1,10,1
3,85.0,15,0,0,0,0,0,0,1,-0.6,7.7,12.9,8,1
2,65.0,90,0,0,0,0,0,0,1,5.6,2.7,16.1,8,4
2,29.0,90,0,0,0,0,0,1,1,12.8,5.4,16.1,14,0
2,81.0,32,0,1,0,0,1,0,1,17.2,2.1,16.1,17,2
3,94.0,90,0,0,0,0,0,0,1,20.0,0.0,16.1,7,2
2,20.0,90,0,0,0,0,0,0,1,30.0,1.3,16.1,13,1
2,69.0,14,0,0,0,0,0,0,1,-3.9,6.7,16.1,16,4
2,47.0,14,0,0,0,0,0,0,1,20.6,2.7,16.1,11,1
3,46.0,14,0,0,0,0,0,1,1,16.7,3.1,16.1,16,2
3,79.0,15,0,0,0,0,0,0,1,2.2,2.7,12.9,16,5
2,37.0,142,0,0,0,0,0,0,1,25.0,2.6,16.1,10,1
2,36.0,90,0,0,0,0,0,0,1,3.9,8.0,16.1,8,4
2,90.0,90,0,0,0,0,0,0,1,18.3,5.8,16.1,20,4
2,90.0,14,0,0,0,0,0,0,1,1.7,3.6,11.3,18,4
2,72.0,90,0,0,0,0,0,0,1,28.9,3.1,16.1,19,6
2,37.0,40,0,1,0,0,0,1,1,18.9,2.1,16.1,16,2
2,24.0,90,0,1,0,0,0,1,1,23.9,0.0,16.1,16,1
2,62.0,90,0,0,0,0,0,0,1,5.6,0.0,16.1,4,0
2,61.0,32,0,1,1,0,0,1,1,29.4,5.4,16.1,13,4
2,28.0,90,0,1,0,0,0,1,1,26.7,6.7,16.1,12,2
2,58.0,90,0,0,0,0,0,0,1,20.6,4.0,16.1,15,4
3,81.0,40,0,0,0,0,0,0,1,21.1,3.6,14.5,20,3
2,72.0,36,0,1,0,0,0,0,1,-0.6,2.6,14.5,7,4
2,66.0,90,0,1,0,0,0,1,1,21.7,5.4,16.1,8,4
2,46.0,40,0,0,0,0,0,1,1,28.3,14.4,16.1,16,4
2,75.0,90,0,0,0,0,0,0,1,18.9,2.2,16.1,21,5
2,23.0,90,0,0,0,0,0,1,1,13.9,3.6,16.1,15,3
2,24.0,90,0,1,0,0,0,1,1,18.9,5.4,16.1,14,3
2,65.0,32,0,0,0,0,0,0,1,6.1,0.0,16.1,17,1
3,62.0,32,0,0,0,0,0,0,1,15.6,1.6,16.1,13,4
2,100.0,32,0,0,0,0,0,0,1,22.8,2.2,16.1,3,1
2,67.0,40,0,0,0,0,0,0,1,30.6,2.2,16.1,10,0
2,69.0,32,0,0,0,0,0,0,1,-2.2,2.7,16.1,19,5
2,41.0,90,0,0,0,0,0,0,1,11.1,3.6,16.1,8,4
3,51.0,121,0,0,0,0,0,0,1,30.6,3.1,16.1,16,5
2,30.0,90,0,0,1,0,0,0,1,27.2,0.0,16.1,8,4
2,51.0,90,0,0,0,0,0,0,1,21.7,5.4,16.1,14,1
2,90.0,90,0,0,0,0,0,0,1,16.1,0.0,11.3,4,1
2,62.0,32,0,0,0,0,0,1,1,16.7,3.1,16.1,18,2
2,61.0,90,0,0,0,0,0,0,1,19.4,1.3,16.1,17,6
3,74.0,90,0,0,0,0,0,0,1,26.1,4.5,16.1,18,5
2,81.0,90,0,0,0,0,0,0,1,19.4,0.0,12.9,7,4
2,72.0,5,0,0,0,0,0,0,1,12.2,4.0,16.1,11,4
2,64.0,90,0,0,0,0,0,0,1,12.2,2.7,16.1,8,4
2,80.0,40,0,0,0,0,0,0,1,9.4,3.1,16.1,7,2
2,18.0,90,0,0,0,0,1,0,1,35.0,3.1,16.1,19,5
4,39.0,36,0,0,0,0,0,0,1,-3.9,2.1,16.1,21,3
2,11.0,90,0,0,0,0,0,0,1,22.8,5.4,16.1,8,4
2,76.0,52,0,0,0,0,0,0,1,20.0,0.0,8.0,10,6
1,81.0,14,0,1,0,0,0,0,1,25.6,3.6,16.1,8,2
2,46.0,90,0,0,0,0,0,1,1,32.8,3.1,16.1,14,6
4,51.0,90,0,0,0,0,0,0,1,13.3,3.1,16.1,18,5
2,46.0,32,0,0,0,0,0,0,1,10.6,7.6,16.1,5,0
2,82.0,36,0,0,0,0,0,0,1,3.9,1.6,16.1,6,2
2,61.0,32,0,0,0,0,0,0,1,11.7,0.0,16.1,19,1
2,34.0,90,0,0,0,0,0,0,1,27.8,6.3,16.1,12,2
2,80.0,101,0,0,0,0,0,0,1,16.7,0.0,9.7,7,2
2,54.0,32,0,0,0,0,0,0,1,16.1,4.5,16.1,15,3
2,87.0,36,0,0,0,0,0,1,1,13.9,4.1,16.1,22,0
2,76.0,14,0,0,0,0,0,0,1,7.8,5.4,16.1,6,4
2,48.0,90,0,0,0,0,0,0,1,17.2,5.4,16.1,13,4
3,70.0,27,0,0,0,0,0,0,1,31.0,4.1,11.3,13,2
2,73.0,36,0,1,0,0,0,1,1,24.0,1.6,16.1,22,2
2,46.0,40,0,0,0,0,0,0,1,32.2,2.7,16.1,14,4
2,18.0,142,0,0,0,0,0,0,1,24.0,2.6,16.1,13,4
2,35.0,40,0,0,0,0,0,0,1,31.1,2.2,16.1,13,4
2,93.0,15,0,0,0,0,0,0,1,-9.4,0.0,8.0,23,0
2,100.0,44,0,0,0,0,0,0,1,23.3,2.7,11.3,14,3
2,65.0,69,0,1,0,0,1,0,1,30.6,3.1,16.1,8,4
2,83.0,14,0,0,0,0,0,1,1,10.6,0.0,16.1,23,5
2,75.0,15,0,0,1,0,0,0,1,-1.1,8.2,8.0,18,4
2,58.0,90,0,0,0,0,0,0,1,26.7,1.3,16.1,20,0
2,90.0,14,0,0,0,0,0,0,1,19.4,0.0,4.8,6,4
2,79.0,142,0,0,0,0,0,0,1,-1.1,3.1,14.5,6,1
2,18.0,90,0,0,0,0,0,1,1,27.8,2.7,16.1,14,4
2,30.0,142,0,0,0,0,0,1,1,8.9,3.1,16.1,22,3
2,91.0,14,0,0,0,0,1,0,1,-2.2,2.2,6.4,19,6
2,61.0,32,0,0,0,0,0,0,1,32.8,2.6,16.1,14,4
2,74.0,101,0,0,0,0,0,0,1,12.8,1.3,6.4,18,1
2,84.0,90,0,0,0,0,0,0,1,21.7,0.0,16.1,8,2
2,78.0,90,0,0,0,0,0,0,1,21.1,2.2,11.3,9,6
2,70.0,32,0,0,0,0,0,0,1,16.1,4.0,16.1,15,1
2,72.0,142,0,0,0,0,1,0,1,28.9,3.1,16.1,8,2
2,93.0,5,0,0,0,0,0,1,1,2.2,7.7,8.0,18,1
2,32.0,90,0,0,0,0,0,0,1,10.0,0.0,16.1,16,1
2,76.0,14,0,0,0,0,0,0,1,5.6,1.3,16.1,7,0
2,76.0,32,0,0,0,0,0,0,1,22.2,2.6,16.1,7,2
2,67.0,90,0,0,0,0,0,0,1,2.8,4.5,16.1,3,4
2,52.0,90,0,0,0,0,0,0,1,21.1,1.3,16.1,11,6
3,55.0,121,0,0,0,0,0,0,1,29.2,5.1,16.1,16,0
2,53.0,90,0,1,0,0,0,0,1,5.0,0.0,16.1,6,1
2,77.0,32,0,0,0,0,0,0,1,27.2,2.7,16.1,16,1
2,87.0,40,0,0,0,0,0,0,1,7.8,0.0,11.3,5,3
2,29.0,90,0,0,0,0,1,0,1,11.1,2.2,16.1,0,4
4,78.0,142,0,0,0,0,0,0,1,21.7,3.1,16.1,23,2
2,86.0,90,0,0,0,0,0,0,1,9.4,2.2,16.1,3,4
2,76.0,14,0,1,0,0,0,1,1,11.1,2.2,16.1,17,6
2,93.0,90,0,1,0,0,0,1,1,22.2,0.0,16.1,4,3
3,87.0,5,0,0,0,0,0,0,1,21.7,5.4,16.1,14,5
2,72.0,32,0,0,1,0,0,0,1,13.9,2.1,16.1,17,3
2,27.0,40,0,0,0,0,0,0,1,21.1,4.5,16.1,17,3
2,60.0,90,0,0,0,0,0,0,1,20.0,6.3,16.1,11,4
2,41.0,90,0,0,0,0,0,0,1,16.1,2.2,16.1,9,2
2,42.0,90,0,0,0,0,0,0,1,22.8,3.6,16.1,8,4
3,45.0,40,0,1,0,0,0,1,1,32.2,6.2,16.1,15,1
2,81.0,15,0,0,0,0,0,0,1,-7.2,7.2,3.2,19,3
2,57.0,90,0,0,0,0,0,0,1,28.9,3.1,16.1,8,4
2,59.0,90,0,1,0,0,0,0,1,17.8,3.1,16.1,9,3
2,57.0,142,0,1,0,0,0,1,1,25.0,3.6,16.1,10,2
3,38.0,121,0,1,1,0,0,1,1,-0.6,9.8,16.1,17,4
