LogID,LocationID,CurrentSpeed,NormalSpeed,TrafficStatus,RecordedAt,LocationName,City,Latitude,Longitude,Temperature_C,Humidity_Pct,Wind_Speed_ms,Weather_Condition
192,91,14,14,Free Flow,2026-08-28 09:23:00.087,Giza - El Omraneya,Giza,29.9954,31.2014,27.41,67,3.17,clear sky
193,92,23,23,Free Flow,2026-08-28 09:23:00.873,Shubra - Corniche,Cairo,30.0854,31.2454,27.42,69,1.54,clear sky
194,93,23,23,Free Flow,2026-08-28 09:23:01.723,Shubra - Ahmed Helmy,Cairo,30.0687,31.2485,27.42,69,1.54,clear sky
195,94,19,19,Free Flow,2026-08-28 09:23:02.540,Ain Shams - El Matareya,Cairo,30.1254,31.3154,27.42,69,1.54,clear sky
196,95,36,49,Moderate,2026-08-28 09:23:03.327,Ain Shams University Area,Cairo,30.0754,31.2854,27.42,69,1.54,clear sky
197,96,32,32,Free Flow,2026-08-28 09:23:04.103,Helwan - Corniche,Cairo,29.8454,31.3354,27.42,69,1.54,clear sky
198,97,24,24,Free Flow,2026-08-28 09:23:04.877,Helwan University Area,Cairo,29.8512,31.3054,27.42,69,1.54,clear sky
199,98,56,56,Free Flow,2026-08-28 09:23:05.673,Nasr City - Al-Ahly Club Area,Cairo,30.0812,31.3541,27.42,69,1.54,clear sky
200,99,46,46,Free Flow,2026-08-28 09:23:06.497,Cairo International Stadium Area,Cairo,30.0714,31.3154,27.42,69,1.54,clear sky
201,100,72,72,Free Flow,2026-08-28 09:23:07.297,Cairo Festival City Area,Cairo,30.0312,31.4014,27.42,69,1.54,clear sky
202,101,38,38,Free Flow,2026-08-28 09:23:08.083,Maadi - Ring Road Carrefour,Cairo,29.9714,31.2954,27.42,69,1.54,clear sky
203,1,16,16,Free Flow,2026-08-28 13:05:05.467,Stanley Bridge,Alexandria,31.2291,29.9575,30.98,66,4.12,clear sky
204,2,25,25,Free Flow,2026-08-28 13:05:06.253,Corniche - San Stefano,Alexandria,31.2465,29.9723,30.98,66,4.12,clear sky
205,3,22,22,Free Flow,2026-08-28 13:05:07.027,Corniche - Gleem,Alexandria,31.2391,29.9654,30.98,66,4.12,clear sky
206,4,22,22,Free Flow,2026-08-28 13:05:07.790,Corniche - Roushdy,Alexandria,31.2365,29.9621,30.98,66,4.12,clear sky
207,5,27,27,Free Flow,2026-08-28 13:05:08.553,Corniche - Sporting,Alexandria,31.2214,29.9482,30.98,66,4.12,clear sky
208,6,27,27,Free Flow,2026-08-28 13:05:09.323,Corniche - Ibrahimia,Alexandria,31.2145,29.9412,30.98,66,4.12,clear sky
209,7,38,38,Free Flow,2026-08-28 13:05:10.093,Corniche - Camp Cesar,Alexandria,31.2098,29.9365,30.98,66,4.12,clear sky
210,8,26,26,Free Flow,2026-08-28 13:05:12.047,Corniche - Chatby,Alexandria,31.2012,29.9284,30.98,66,4.12,clear sky
211,9,27,27,Free Flow,2026-08-28 13:05:12.823,Corniche - Silsela,Alexandria,31.2054,29.8965,30.98,66,4.12,clear sky
212,10,17,17,Free Flow,2026-08-28 13:05:13.583,Corniche - Citadel Qaitbay,Alexandria,31.2123,29.8854,30.98,66,4.12,clear sky
213,11,34,34,Free Flow,2026-08-28 13:05:14.363,Corniche - Miami,Alexandria,31.2825,30.0152,30.98,66,4.12,clear sky
214,12,34,34,Free Flow,2026-08-28 13:05:15.157,Corniche - Montaza,Alexandria,31.2871,30.0214,30.98,66,4.12,clear sky
215,13,34,34,Free Flow,2026-08-28 13:05:15.983,Abu Qir Road - Victoria,Alexandria,31.2412,29.9854,30.98,66,4.12,clear sky
216,14,22,22,Free Flow,2026-08-28 13:05:16.760,Abu Qir Road - Fleming,Alexandria,31.2354,29.9741,30.98,66,4.12,clear sky
217,15,18,18,Free Flow,2026-08-28 13:05:17.537,Abu Qir Road - Sidi Gaber,Alexandria,31.2215,29.9354,30.98,66,4.12,clear sky
218,16,60,60,Free Flow,2026-08-28 13:05:18.303,Alexandria Desert Road - Carrefour,Alexandria,31.1854,29.9541,30.98,66,4.12,clear sky
219,17,50,50,Free Flow,2026-08-28 13:05:19.077,Alexandria Agriculture Road Entrance,Alexandria,31.2014,30.0254,30.98,66,4.12,clear sky
220,18,48,48,Free Flow,2026-08-28 13:05:19.847,Mahmoudia Axis - Smouha,Alexandria,31.2087,29.9542,30.98,66,4.12,clear sky
221,19,86,86,Free Flow,2026-08-28 13:05:20.600,Alexandria Desert Road - km 21,Alexandria,31.1025,29.8214,30.98,66,4.12,clear sky
222,20,37,37,Free Flow,2026-08-28 13:05:21.377,Kafoury Road,Alexandria,31.0854,29.7541,30.98,66,4.12,clear sky
223,21,82,82,Free Flow,2026-08-28 13:05:22.163,Borg El Arab Entrance,Alexandria,30.9124,29.5412,30.98,66,4.12,clear sky
224,22,75,75,Free Flow,2026-08-28 13:05:22.963,Cairo-Alex Desert Road - toll gate,Beheira,30.8541,30.1245,35.42,29,5.42,clear sky
225,23,26,26,Free Flow,2026-08-28 13:05:23.733,Agricultural Road - Damanhour,Beheira,31.0412,30.4754,35.42,29,5.42,clear sky
226,24,26,26,Free Flow,2026-08-28 13:05:24.503,Agricultural Road - Tanta Bridge,Gharbia,30.7854,31.0024,35.46,31,3.42,clear sky
227,25,20,20,Free Flow,2026-08-28 13:05:25.317,Agricultural Road - Benha,Qalyubia,30.4612,31.1854,34.27,36,3.57,clear sky
228,26,34,34,Free Flow,2026-08-28 13:05:26.070,Ring Road - Benha Exit,Qalyubia,30.4354,31.2145,34.27,36,3.57,clear sky
229,27,42,42,Free Flow,2026-08-28 13:05:26.840,Ring Road - Shubra El Kheima,Qalyubia,30.1245,31.2451,34.27,36,3.57,clear sky
230,28,11,11,Free Flow,2026-08-28 13:05:27.607,Ring Road - Marg,Cairo,30.1524,31.3452,32.42,58,1.81,clear sky
231,29,79,79,Free Flow,2026-08-28 13:05:28.397,Ring Road - Al Salam City,Cairo,30.1654,31.3854,32.42,58,1.81,clear sky
232,30,77,77,Free Flow,2026-08-28 13:05:29.157,Ring Road - New Cairo Entrance,Cairo,30.0541,31.4251,32.42,58,1.81,clear sky
233,31,66,66,Free Flow,2026-08-28 13:05:29.953,Ring Road - Katameya,Cairo,29.9854,31.3541,32.42,58,1.81,clear sky
234,32,20,20,Free Flow,2026-08-28 13:05:30.727,Ring Road - Maadi,Cairo,29.9621,31.2754,32.42,58,1.81,clear sky
235,33,42,42,Free Flow,2026-08-28 13:05:31.500,Ring Road - Mounib,Giza,29.9821,31.2154,32.41,50,1.88,clear sky
236,34,13,13,Free Flow,2026-08-28 13:05:32.280,Ring Road - Mariouteya,Giza,29.9754,31.1542,32.41,50,1.88,clear sky
237,35,14,14,Free Flow,2026-08-28 13:05:33.063,Ring Road - El Waraq,Giza,30.0854,31.2014,32.41,50,1.88,clear sky
238,36,27,27,Free Flow,2026-08-28 13:05:33.827,Ring Road - Mohandessin Axis,Giza,30.0654,31.1925,32.41,50,1.88,clear sky
239,37,16,16,Free Flow,2026-08-28 13:05:34.587,October Bridge - Ramses,Cairo,30.0565,31.2442,32.42,58,1.81,clear sky
240,38,20,20,Free Flow,2026-08-28 13:05:35.367,October Bridge - Tahrir Sq,Cairo,30.0444,31.2357,32.42,58,1.81,clear sky
241,39,21,21,Free Flow,2026-08-28 13:05:36.210,October Bridge - Zamalek,Cairo,30.0621,31.2215,32.42,58,1.81,clear sky
242,40,30,30,Free Flow,2026-08-28 13:05:36.980,October Bridge - Doqqi,Giza,30.0454,31.2145,32.41,50,1.88,clear sky
243,41,23,23,Free Flow,2026-08-28 13:05:37.733,October Bridge - Mohandessin End,Giza,30.0541,31.1985,32.41,50,1.88,clear sky
244,42,37,37,Free Flow,2026-08-28 13:05:38.507,October Bridge - Nasr City (Abbas El Akkad),Cairo,30.0687,31.3354,32.42,58,1.81,clear sky
245,43,34,34,Free Flow,2026-08-28 13:05:39.287,October Bridge - Al-Manial,Cairo,30.0312,31.2285,32.42,58,1.81,clear sky
246,44,42,42,Free Flow,2026-08-28 13:05:40.043,Salah Salem - Airport Road,Cairo,30.1054,31.3854,32.42,58,1.81,clear sky
247,45,58,58,Free Flow,2026-08-28 13:05:40.820,Salah Salem - Al Azhar,Cairo,30.0454,31.2621,32.42,58,1.81,clear sky
248,46,49,49,Free Flow,2026-08-28 13:05:41.573,Salah Salem - Citadel,Cairo,30.0285,31.2654,32.42,58,1.81,clear sky
249,47,46,46,Free Flow,2026-08-28 13:05:42.340,Salah Salem - Panorama,Cairo,30.0721,31.3154,32.42,58,1.81,clear sky
250,48,20,20,Free Flow,2026-08-28 13:05:43.107,Autostrad - Maadi,Cairo,29.9754,31.2654,32.42,58,1.81,clear sky
251,49,20,20,Free Flow,2026-08-28 13:05:43.880,Autostrad - Helwan,Cairo,29.8541,31.3154,32.42,58,1.81,clear sky
252,50,67,67,Free Flow,2026-08-28 13:05:44.703,Autostrad - Nasr City,Cairo,30.0354,31.3354,32.42,58,1.81,clear sky
253,51,38,38,Free Flow,2026-08-28 13:05:45.460,Corniche - Maspero,Cairo,30.0541,31.2312,32.42,58,1.81,clear sky
254,52,20,20,Free Flow,2026-08-28 13:05:46.257,Corniche - Garden City,Cairo,30.0354,31.2285,32.42,58,1.81,clear sky
255,53,41,41,Free Flow,2026-08-28 13:05:47.043,Corniche - Maadi,Cairo,29.9621,31.2454,32.42,58,1.81,clear sky
256,54,34,34,Free Flow,2026-08-28 13:05:47.803,Qasr El Nil Bridge,Cairo,30.0435,31.2312,32.42,58,1.81,clear sky
257,55,13,13,Free Flow,2026-08-28 13:05:48.577,Abbas Bridge,Cairo,30.0198,31.2312,32.42,58,1.81,clear sky
258,56,28,28,Free Flow,2026-08-28 13:05:49.367,El Galaa Bridge,Cairo,30.0512,31.2214,32.42,58,1.81,clear sky
259,57,37,37,Free Flow,2026-08-28 13:05:50.197,Tahya Masr Bridge,Cairo,30.0954,31.2245,32.42,58,1.81,clear sky
260,58,34,34,Free Flow,2026-08-28 13:05:51.030,Axis 26 July - Lebanon Sq,Giza,30.0612,31.1985,32.41,50,1.88,clear sky
261,59,53,53,Free Flow,2026-08-28 13:05:51.827,Axis 26 July - Hyper One,Giza,30.0714,31.0254,32.41,50,1.88,clear sky
262,60,21,21,Free Flow,2026-08-28 13:05:52.590,Axis 26 July - Juhayna Sq,Giza,29.9714,30.9542,32.41,50,1.88,clear sky
263,61,32,32,Free Flow,2026-08-28 13:05:53.363,محور روض الفرج - شبرا,Qalyubia,30.1025,31.2214,34.27,36,3.57,clear sky
264,62,105,105,Free Flow,2026-08-28 13:05:54.137,محور روض الفرج - الضبعة,Giza,30.0854,30.9854,32.41,50,1.88,clear sky
265,63,39,39,Free Flow,2026-08-28 13:05:54.960,Haram Street - Giza Square,Giza,30.0124,31.2145,32.41,50,1.88,clear sky
266,64,32,32,Free Flow,2026-08-28 13:05:55.730,Haram Street - Al Arish,Giza,29.9954,31.1754,32.41,50,1.88,clear sky
267,65,36,36,Free Flow,2026-08-28 13:05:56.500,Haram Street - El Remaya,Giza,29.9821,31.1354,32.41,50,1.88,clear sky
268,66,39,39,Free Flow,2026-08-28 13:05:57.343,Faisal Street - El Massaha,Giza,30.0254,31.2014,32.41,50,1.88,clear sky
269,67,32,32,Free Flow,2026-08-28 13:05:58.180,Faisal Street - El Talbeya,Giza,29.9921,31.1654,32.41,50,1.88,clear sky
270,68,61,61,Free Flow,2026-08-28 13:05:59.003,King Faisal Street End,Giza,29.9854,31.1245,32.41,50,1.88,clear sky
271,69,83,83,Free Flow,2026-08-28 13:05:59.823,Cairo-Alexandria Desert Road - Smart Village,Giza,30.0714,31.0154,32.41,50,1.88,clear sky
272,70,40,40,Free Flow,2026-08-28 13:06:00.660,Cairo-Alexandria Desert Road - Sphinx,Giza,30.0214,30.9054,32.41,50,1.88,clear sky
273,71,81,81,Free Flow,2026-08-28 13:06:01.467,Wadi El Natrun Road,Beheira,30.4541,30.3541,35.42,29,5.42,clear sky
274,72,70,70,Free Flow,2026-08-28 13:06:02.263,New Cairo - Teseen Street North,Cairo,30.0254,31.4154,32.42,58,1.81,clear sky
275,73,48,48,Free Flow,2026-08-28 13:06:03.053,New Cairo - Teseen Street South,Cairo,29.9954,31.4452,32.42,58,1.81,clear sky
276,74,74,74,Free Flow,2026-08-28 13:06:03.837,New Cairo - American University,Cairo,30.0054,31.5021,32.42,58,1.81,clear sky
277,75,57,57,Free Flow,2026-08-28 13:06:04.730,New Cairo - Mohamed Naguib Axis,Cairo,30.0154,31.4354,32.42,58,1.81,clear sky
278,76,63,63,Free Flow,2026-08-28 13:06:05.597,New Cairo - Sadat Axis,Cairo,30.0454,31.4254,32.42,58,1.81,clear sky
279,77,39,39,Free Flow,2026-08-28 13:06:06.410,Nasr City - Abbas El Akkad,Cairo,30.0512,31.3354,32.42,58,1.81,clear sky
280,78,32,32,Free Flow,2026-08-28 13:06:07.220,Nasr City - Makram Ebeid,Cairo,30.0587,31.3485,32.42,58,1.81,clear sky
281,79,40,40,Free Flow,2026-08-28 13:06:08.037,Nasr City - Mostafa El Nahas,Cairo,30.0454,31.3521,32.42,58,1.81,clear sky
282,80,31,31,Free Flow,2026-08-28 13:06:08.850,Heliopolis - Roxy Sq,Cairo,30.0898,31.3254,32.42,58,1.81,clear sky
283,81,49,49,Free Flow,2026-08-28 13:06:09.660,Heliopolis - Merghany,Cairo,30.0854,31.3354,32.42,58,1.81,clear sky
284,82,55,55,Free Flow,2026-08-28 13:06:10.487,Heliopolis - El Khalifa El Mamoun,Cairo,30.0787,31.3054,32.42,58,1.81,clear sky
285,83,41,41,Free Flow,2026-08-28 13:06:11.313,Maadi - Victoria Square,Cairo,29.9541,31.2541,32.42,58,1.81,clear sky
286,84,33,33,Free Flow,2026-08-28 13:06:12.130,Maadi - Degla,Cairo,29.9602,31.2565,32.42,58,1.81,clear sky
287,85,21,21,Free Flow,2026-08-28 13:06:12.953,Zamalek - 26 July St,Cairo,30.0654,31.2214,32.42,58,1.81,clear sky
288,86,20,20,Free Flow,2026-08-28 13:06:13.773,Downtown - Tahrir Sq,Cairo,30.0444,31.2357,32.42,58,1.81,clear sky
289,87,16,16,Free Flow,2026-08-28 13:06:14.617,Downtown - Talaat Harb,Cairo,30.0512,31.2412,32.42,58,1.81,clear sky
290,88,33,33,Free Flow,2026-08-28 13:06:15.437,Dokki - Mesaha Sq,Giza,30.0387,31.2145,32.41,50,1.88,clear sky
291,89,23,23,Free Flow,2026-08-28 13:06:16.250,Mohandessin - Shehab St,Giza,30.0554,31.2014,32.41,50,1.88,clear sky
292,90,14,14,Free Flow,2026-08-28 13:06:17.060,Mohandessin - Sudan St,Giza,30.0687,31.2054,32.41,50,1.88,clear sky
293,91,14,14,Free Flow,2026-08-28 13:06:17.903,Giza - El Omraneya,Giza,29.9954,31.2014,32.41,50,1.88,clear sky
294,92,23,23,Free Flow,2026-08-28 13:06:18.703,Shubra - Corniche,Cairo,30.0854,31.2454,32.42,58,1.81,clear sky
295,93,23,23,Free Flow,2026-08-28 13:06:19.493,Shubra - Ahmed Helmy,Cairo,30.0687,31.2485,32.42,58,1.81,clear sky
296,94,19,19,Free Flow,2026-08-28 13:06:20.283,Ain Shams - El Matareya,Cairo,30.1254,31.3154,32.42,58,1.81,clear sky
297,95,49,49,Free Flow,2026-08-28 13:06:22.400,Ain Shams University Area,Cairo,30.0754,31.2854,32.42,58,1.81,clear sky
298,96,32,32,Free Flow,2026-08-28 13:06:23.227,Helwan - Corniche,Cairo,29.8454,31.3354,32.42,58,1.81,clear sky
299,97,24,24,Free Flow,2026-08-28 13:06:24.087,Helwan University Area,Cairo,29.8512,31.3054,32.42,58,1.81,clear sky
300,98,56,56,Free Flow,2026-08-28 13:06:24.903,Nasr City - Al-Ahly Club Area,Cairo,30.0812,31.3541,32.42,58,1.81,clear sky
301,99,46,46,Free Flow,2026-08-28 13:06:25.713,Cairo International Stadium Area,Cairo,30.0714,31.3154,32.42,58,1.81,clear sky
302,100,72,72,Free Flow,2026-08-28 13:06:26.543,Cairo Festival City Area,Cairo,30.0312,31.4014,32.42,58,1.81,clear sky
303,101,38,38,Free Flow,2026-08-28 13:06:27.387,Maadi - Ring Road Carrefour,Cairo,29.9714,31.2954,32.42,58,1.81,clear sky
304,1,16,16,Free Flow,2026-08-28 14:00:15.913,Stanley Bridge,Alexandria,31.2291,29.9575,30.98,66,4.12,clear sky
305,2,25,25,Free Flow,2026-08-28 14:00:16.740,Corniche - San Stefano,Alexandria,31.2465,29.9723,30.98,66,4.12,clear sky
306,3,22,22,Free Flow,2026-08-28 14:00:17.573,Corniche - Gleem,Alexandria,31.2391,29.9654,30.98,66,4.12,clear sky
307,4,22,22,Free Flow,2026-08-28 14:00:18.373,Corniche - Roushdy,Alexandria,31.2365,29.9621,30.98,66,4.12,clear sky
308,5,27,27,Free Flow,2026-08-28 14:00:19.210,Corniche - Sporting,Alexandria,31.2214,29.9482,30.98,66,4.12,clear sky
309,6,27,27,Free Flow,2026-08-28 14:00:20.100,Corniche - Ibrahimia,Alexandria,31.2145,29.9412,30.98,66,4.12,clear sky
310,7,38,38,Free Flow,2026-08-28 14:00:20.907,Corniche - Camp Cesar,Alexandria,31.2098,29.9365,30.98,66,4.12,clear sky
311,8,17,26,Moderate,2026-08-28 14:00:21.710,Corniche - Chatby,Alexandria,31.2012,29.9284,30.98,66,4.12,clear sky
312,9,27,27,Free Flow,2026-08-28 14:00:22.550,Corniche - Silsela,Alexandria,31.2054,29.8965,30.98,66,4.12,clear sky
313,10,17,17,Free Flow,2026-08-28 14:00:23.343,Corniche - Citadel Qaitbay,Alexandria,31.2123,29.8854,30.98,66,4.12,clear sky
314,11,34,34,Free Flow,2026-08-28 14:00:24.157,Corniche - Miami,Alexandria,31.2825,30.0152,30.98,66,4.12,clear sky
315,12,34,34,Free Flow,2026-08-28 14:00:25.133,Corniche - Montaza,Alexandria,31.2871,30.0214,30.98,66,4.12,clear sky
316,13,34,34,Free Flow,2026-08-28 14:00:26.010,Abu Qir Road - Victoria,Alexandria,31.2412,29.9854,30.98,66,4.12,clear sky
317,14,22,22,Free Flow,2026-08-28 14:00:26.900,Abu Qir Road - Fleming,Alexandria,31.2354,29.9741,30.98,66,4.12,clear sky
318,15,18,18,Free Flow,2026-08-28 14:00:27.707,Abu Qir Road - Sidi Gaber,Alexandria,31.2215,29.9354,30.98,66,4.12,clear sky
319,16,60,60,Free Flow,2026-08-28 14:00:28.543,Alexandria Desert Road - Carrefour,Alexandria,31.1854,29.9541,30.98,66,4.12,clear sky
320,17,50,50,Free Flow,2026-08-28 14:00:29.837,Alexandria Agriculture Road Entrance,Alexandria,31.2014,30.0254,30.98,66,4.12,clear sky
321,18,48,48,Free Flow,2026-08-28 14:00:30.857,Mahmoudia Axis - Smouha,Alexandria,31.2087,29.9542,30.98,66,4.12,clear sky
322,19,86,86,Free Flow,2026-08-28 14:00:31.877,Alexandria Desert Road - km 21,Alexandria,31.1025,29.8214,30.98,66,4.12,clear sky
323,20,37,37,Free Flow,2026-08-28 14:00:32.920,Kafoury Road,Alexandria,31.0854,29.7541,30.98,66,4.12,clear sky
324,21,82,82,Free Flow,2026-08-28 14:00:33.797,Borg El Arab Entrance,Alexandria,30.9124,29.5412,30.98,66,4.12,clear sky
325,22,75,75,Free Flow,2026-08-28 14:00:34.790,Cairo-Alex Desert Road - toll gate,Beheira,30.8541,30.1245,36.29,32,6.83,clear sky
326,23,26,26,Free Flow,2026-08-28 14:00:35.663,Agricultural Road - Damanhour,Beheira,31.0412,30.4754,36.29,32,6.83,clear sky
327,24,26,26,Free Flow,2026-08-28 14:00:36.590,Agricultural Road - Tanta Bridge,Gharbia,30.7854,31.0024,36.75,23,3.48,clear sky
328,25,20,20,Free Flow,2026-08-28 14:00:37.567,Agricultural Road - Benha,Qalyubia,30.4612,31.1854,35.61,28,4.35,clear sky
329,26,34,34,Free Flow,2026-08-28 14:00:38.450,Ring Road - Benha Exit,Qalyubia,30.4354,31.2145,35.61,28,4.35,clear sky
330,27,42,42,Free Flow,2026-08-28 14:00:39.257,Ring Road - Shubra El Kheima,Qalyubia,30.1245,31.2451,35.61,28,4.35,clear sky
331,28,11,11,Free Flow,2026-08-28 14:00:40.290,Ring Road - Marg,Cairo,30.1524,31.3452,34.42,40,2.06,clear sky
332,29,79,79,Free Flow,2026-08-28 14:00:41.340,Ring Road - Al Salam City,Cairo,30.1654,31.3854,34.42,40,2.06,clear sky
333,30,77,77,Free Flow,2026-08-28 14:00:42.140,Ring Road - New Cairo Entrance,Cairo,30.0541,31.4251,34.42,40,2.06,clear sky
334,31,66,66,Free Flow,2026-08-28 14:00:42.927,Ring Road - Katameya,Cairo,29.9854,31.3541,34.42,40,2.06,clear sky
335,32,20,20,Free Flow,2026-08-28 14:00:43.713,Ring Road - Maadi,Cairo,29.9621,31.2754,34.42,40,2.06,clear sky
336,33,42,42,Free Flow,2026-08-28 14:00:44.997,Ring Road - Mounib,Giza,29.9821,31.2154,34.41,32,2.14,clear sky
337,34,13,13,Free Flow,2026-08-28 14:00:45.933,Ring Road - Mariouteya,Giza,29.9754,31.1542,34.41,32,2.14,clear sky
338,35,14,14,Free Flow,2026-08-28 14:00:47.087,Ring Road - El Waraq,Giza,30.0854,31.2014,34.41,32,2.14,clear sky
339,36,27,27,Free Flow,2026-08-28 14:00:47.867,Ring Road - Mohandessin Axis,Giza,30.0654,31.1925,34.41,32,2.14,clear sky
340,37,16,16,Free Flow,2026-08-28 14:00:48.663,October Bridge - Ramses,Cairo,30.0565,31.2442,34.42,40,2.06,clear sky
341,38,20,20,Free Flow,2026-08-28 14:00:52.773,October Bridge - Tahrir Sq,Cairo,30.0444,31.2357,34.42,40,2.06,clear sky
342,39,21,21,Free Flow,2026-08-28 14:00:53.557,October Bridge - Zamalek,Cairo,30.0621,31.2215,34.42,40,2.06,clear sky
343,40,30,30,Free Flow,2026-08-28 14:00:55.813,October Bridge - Doqqi,Giza,30.0454,31.2145,34.41,32,2.14,clear sky
344,41,23,23,Free Flow,2026-08-28 14:00:56.703,October Bridge - Mohandessin End,Giza,30.0541,31.1985,34.41,32,2.14,clear sky
345,42,37,37,Free Flow,2026-08-28 14:00:57.513,October Bridge - Nasr City (Abbas El Akkad),Cairo,30.0687,31.3354,34.42,40,2.06,clear sky
346,43,34,34,Free Flow,2026-08-28 14:00:58.340,October Bridge - Al-Manial,Cairo,30.0312,31.2285,34.42,40,2.06,clear sky
347,44,42,42,Free Flow,2026-08-28 14:00:59.173,Salah Salem - Airport Road,Cairo,30.1054,31.3854,34.42,40,2.06,clear sky
348,45,58,58,Free Flow,2026-08-28 14:00:59.993,Salah Salem - Al Azhar,Cairo,30.0454,31.2621,34.42,40,2.06,clear sky
349,46,49,49,Free Flow,2026-08-28 14:01:00.943,Salah Salem - Citadel,Cairo,30.0285,31.2654,34.42,40,2.06,clear sky
350,47,46,46,Free Flow,2026-08-28 14:01:01.747,Salah Salem - Panorama,Cairo,30.0721,31.3154,34.42,40,2.06,clear sky
351,48,20,20,Free Flow,2026-08-28 14:01:02.577,Autostrad - Maadi,Cairo,29.9754,31.2654,34.42,40,2.06,clear sky
352,49,20,20,Free Flow,2026-08-28 14:01:04.690,Autostrad - Helwan,Cairo,29.8541,31.3154,34.42,40,2.06,clear sky
353,50,67,67,Free Flow,2026-08-28 14:01:05.480,Autostrad - Nasr City,Cairo,30.0354,31.3354,34.42,40,2.06,clear sky
354,51,38,38,Free Flow,2026-08-28 14:01:08.457,Corniche - Maspero,Cairo,30.0541,31.2312,34.42,40,2.06,clear sky
355,52,20,20,Free Flow,2026-08-28 14:01:09.257,Corniche - Garden City,Cairo,30.0354,31.2285,34.42,40,2.06,clear sky
356,53,41,41,Free Flow,2026-08-28 14:01:10.087,Corniche - Maadi,Cairo,29.9621,31.2454,34.42,40,2.06,clear sky
357,54,34,34,Free Flow,2026-08-28 14:01:11.003,Qasr El Nil Bridge,Cairo,30.0435,31.2312,34.42,40,2.06,clear sky
358,55,13,13,Free Flow,2026-08-28 14:01:11.827,Abbas Bridge,Cairo,30.0198,31.2312,34.42,40,2.06,clear sky
359,56,28,28,Free Flow,2026-08-28 14:01:14.293,El Galaa Bridge,Cairo,30.0512,31.2214,34.42,40,2.06,clear sky
360,57,37,37,Free Flow,2026-08-28 14:01:15.153,Tahya Masr Bridge,Cairo,30.0954,31.2245,34.42,40,2.06,clear sky
361,58,34,34,Free Flow,2026-08-28 14:01:16.947,Axis 26 July - Lebanon Sq,Giza,30.0612,31.1985,34.41,32,2.14,clear sky
362,59,53,53,Free Flow,2026-08-28 14:01:17.917,Axis 26 July - Hyper One,Giza,30.0714,31.0254,34.41,32,2.14,clear sky
363,60,21,21,Free Flow,2026-08-28 14:01:18.723,Axis 26 July - Juhayna Sq,Giza,29.9714,30.9542,34.41,32,2.14,clear sky
364,61,32,32,Free Flow,2026-08-28 14:01:19.563,محور روض الفرج - شبرا,Qalyubia,30.1025,31.2214,35.61,28,4.35,clear sky
365,62,105,105,Free Flow,2026-08-28 14:01:21.377,محور روض الفرج - الضبعة,Giza,30.0854,30.9854,34.41,32,2.14,clear sky
366,63,39,39,Free Flow,2026-08-28 14:01:22.160,Haram Street - Giza Square,Giza,30.0124,31.2145,34.41,32,2.14,clear sky
367,64,32,32,Free Flow,2026-08-28 14:01:22.943,Haram Street - Al Arish,Giza,29.9954,31.1754,34.41,32,2.14,clear sky
368,65,36,36,Free Flow,2026-08-28 14:01:25.743,Haram Street - El Remaya,Giza,29.9821,31.1354,34.41,32,2.14,clear sky
369,66,39,39,Free Flow,2026-08-28 14:01:26.550,Faisal Street - El Massaha,Giza,30.0254,31.2014,34.41,32,2.14,clear sky
370,67,32,32,Free Flow,2026-08-28 14:01:27.420,Faisal Street - El Talbeya,Giza,29.9921,31.1654,34.41,32,2.14,clear sky
371,68,61,61,Free Flow,2026-08-28 14:01:28.233,King Faisal Street End,Giza,29.9854,31.1245,34.41,32,2.14,clear sky
372,69,83,83,Free Flow,2026-08-28 14:01:29.063,Cairo-Alexandria Desert Road - Smart Village,Giza,30.0714,31.0154,34.41,32,2.14,clear sky
373,70,40,40,Free Flow,2026-08-28 14:01:29.857,Cairo-Alexandria Desert Road - Sphinx,Giza,30.0214,30.9054,34.41,32,2.14,clear sky
374,71,81,81,Free Flow,2026-08-28 14:01:30.683,Wadi El Natrun Road,Beheira,30.4541,30.3541,36.29,32,6.83,clear sky
375,72,70,70,Free Flow,2026-08-28 14:01:31.493,New Cairo - Teseen Street North,Cairo,30.0254,31.4154,34.42,40,2.06,clear sky
376,73,48,48,Free Flow,2026-08-28 14:01:32.300,New Cairo - Teseen Street South,Cairo,29.9954,31.4452,34.42,40,2.06,clear sky
