Incident_ID,Location_Name,Incident_Date,Incident_Time,Incident_Type,Severity,Cause,Road_Delay_Minutes,ADAS_Driver_Status,Temperature_C,Humidity_Pct,Wind_Speed_ms,Weather_Condition,CurrentSpeed,TrafficStatus
INC_100146,Ring Road - Mariouteya,2026-06-19,11:14:01,Accident,Moderate,Driver Fatigue,40,FATIGUE - YAWNING!,20.6,42,4.5,Clear Sky,31,Moderate Traffic
INC_100147,Maadi - Ring Road Carrefour,2026-08-25,03:02:01,Accident,Minor,Lack of Attention,19,DISTRACTED: LOOKING AWAY!,28.7,36,5.6,Clear Sky,28,Moderate Traffic
INC_100148,Maadi - Degla,2026-04-26,08:55:01,Accident,Major,Driver Fatigue,86,FATIGUE - YAWNING!,28.5,49,4.3,Clear Sky,8,Heavy Traffic
INC_100149,Corniche - Roushdy,2026-03-07,08:05:01,Accident,Minor,Lack of Attention,15,DISTRACTED: LOOKING AWAY!,31.8,37,6.4,Clear Sky,30,Moderate Traffic
INC_100150,Ring Road - Shubra El Kheima,2026-07-22,02:46:01,Accident,Major,Driver Fatigue,76,DROWSY - SLEEPING!,28.7,42,7.4,Cloudy,13,Heavy Traffic
INC_100151,Ring Road - El Waraq,2026-04-05,18:29:01,Accident,Fatal,Fainting / Sudden Illness,176,SOS: FAINTING / EMERGENCY!,20.2,35,6.7,Clear Sky,1,Heavy Traffic
INC_100152,October Bridge - Doqqi,2026-03-24,10:27:01,Accident (Other Driver),Minor,Engine Failure,24,SAFE & FOCUSED,26.4,41,3.3,Cloudy,42,Free Flow
INC_100153,Alexandria Desert Road - Carrefour,2026-04-30,12:38:01,Accident,Moderate,Driver Fatigue,45,FATIGUE - YAWNING!,32.0,49,3.6,Clear Sky,17,Moderate Traffic
INC_100154,Shubra - Corniche,2026-07-27,01:30:01,Accident,Fatal,Driver Fatigue,180,DROWSY - SLEEPING!,22.4,31,5.4,Clear Sky,9,Heavy Traffic
INC_100155,Dokki - Mesaha Sq,2026-09-01,00:29:01,Accident,Major,Phone Usage,72,DISTRACTED: PHONE USAGE!,26.2,59,4.8,Cloudy,15,Heavy Traffic
INC_100156,Cairo Festival City Area,2026-07-17,16:38:01,Accident,Moderate,Phone Usage,60,DISTRACTED: PHONE USAGE!,37.6,64,5.7,Clear Sky,35,Moderate Traffic
INC_100157,Ring Road - Mariouteya,2026-08-10,02:39:01,Vehicle Breakdown,Moderate,Engine Failure,47,SAFE & FOCUSED,22.3,34,5.0,Clear Sky,26,Moderate Traffic
INC_100158,Borg El Arab Entrance,2026-05-08,18:18:01,Accident,Major,Phone Usage,89,DISTRACTED: PHONE USAGE!,28.8,50,3.2,Clear Sky,7,Heavy Traffic
INC_100159,New Cairo - Teseen Street North,2026-07-27,03:17:01,Accident,Moderate,Driver Fatigue,60,FATIGUE - YAWNING!,28.5,39,2.6,Cloudy,27,Moderate Traffic
INC_100160,Heliopolis - Roxy Sq,2026-07-30,10:43:01,Accident,Moderate,Lack of Attention,48,DISTRACTED: LOOKING AWAY!,29.8,63,5.7,Cloudy,28,Moderate Traffic
INC_100161,Nasr City - Abbas El Akkad,2026-04-08,13:41:01,Accident,Major,Driver Fatigue,105,DROWSY - SLEEPING!,24.8,31,5.2,Cloudy,10,Heavy Traffic
INC_100162,Heliopolis - Roxy Sq,2026-07-31,18:54:01,Accident,Moderate,Lack of Attention,50,DISTRACTED: LOOKING AWAY!,34.2,49,7.9,Clear Sky,19,Moderate Traffic
INC_100163,Nasr City - Makram Ebeid,2026-04-06,13:03:01,Accident,Fatal,Fainting / Sudden Illness,127,SOS: FAINTING / EMERGENCY!,20.5,63,6.0,Clear Sky,10,Heavy Traffic
INC_100164,Autostrad - Nasr City,2026-03-10,14:54:01,Accident,Minor,Lack of Attention,24,DISTRACTED: LOOKING AWAY!,33.2,65,4.5,Clear Sky,43,Free Flow
INC_100165,Heliopolis - Merghany,2026-08-16,06:58:01,Accident,Fatal,Fainting / Sudden Illness,227,SOS: FAINTING / EMERGENCY!,22.9,39,4.6,Clear Sky,12,Heavy Traffic
INC_100166,New Cairo - Sadat Axis,2026-03-05,08:22:01,Accident,Moderate,Lack of Attention,31,DISTRACTED: LOOKING AWAY!,32.3,52,4.0,Clear Sky,34,Moderate Traffic
INC_100167,Heliopolis - Roxy Sq,2026-08-14,06:40:01,Accident,Major,Driver Fatigue,110,DROWSY - SLEEPING!,26.8,46,4.7,Clear Sky,4,Heavy Traffic
INC_100168,Abbas Bridge,2026-07-22,13:33:01,Accident,Fatal,Driver Fatigue,173,FATIGUE - YAWNING!,37.8,54,3.5,Clear Sky,1,Heavy Traffic
INC_100169,Autostrad - Helwan,2026-06-05,14:05:01,Accident,Major,Phone Usage,85,DISTRACTED: PHONE USAGE!,35.9,63,6.6,Clear Sky,14,Heavy Traffic
INC_100170,Dokki - Mesaha Sq,2026-03-22,14:54:01,Accident,Minor,Sudden Braking,29,STRESS / ANGER DETECTED!,25.0,43,4.5,Clear Sky,65,Free Flow
INC_100171,Cairo-Alex Desert Road - toll gate,2026-08-30,03:05:01,Accident,Fatal,Driver Fatigue,209,DROWSY - SLEEPING!,34.5,58,6.0,Clear Sky,3,Heavy Traffic
INC_100172,Corniche - Maspero,2026-04-16,01:41:01,Accident,Minor,Sudden Braking,26,STRESS / ANGER DETECTED!,21.3,54,5.0,Cloudy,53,Free Flow
INC_100173,October Bridge - Zamalek,2026-08-23,05:09:01,Accident,Moderate,Phone Usage,37,DISTRACTED: PHONE USAGE!,28.4,39,6.4,Clear Sky,21,Moderate Traffic
INC_100174,Corniche - Maspero,2026-04-14,15:18:01,Accident,Major,Driver Fatigue,69,FATIGUE - YAWNING!,20.2,48,2.4,Clear Sky,4,Heavy Traffic
INC_100175,Agricultural Road - Benha,2026-05-26,03:15:01,Accident,Minor,Speeding,30,STRESS / ANGER DETECTED!,21.7,43,5.3,Clear Sky,39,Moderate Traffic
INC_100176,Shubra - Ahmed Helmy,2026-04-10,16:34:01,Accident,Major,Driver Fatigue,107,FATIGUE - YAWNING!,20.4,65,4.9,Clear Sky,11,Heavy Traffic
INC_100177,Axis 26 July - Hyper One,2026-08-24,08:19:01,Accident,Moderate,Sudden Braking,45,STRESS / ANGER DETECTED!,31.2,58,5.0,Clear Sky,31,Moderate Traffic
INC_100178,Qasr El Nil Bridge,2026-08-19,11:32:01,Accident,Major,Phone Usage,92,DISTRACTED: PHONE USAGE!,29.6,65,5.5,Clear Sky,6,Heavy Traffic
INC_100179,October Bridge - Zamalek,2026-06-14,00:24:01,Accident,Minor,Sudden Braking,28,STRESS / ANGER DETECTED!,30.7,40,3.1,Clear Sky,44,Free Flow
INC_100180,محور روض الفرج - شبرا,2026-05-23,15:38:01,Accident,Fatal,Driver Fatigue,174,FATIGUE - YAWNING!,30.5,38,7.2,Clear Sky,5,Heavy Traffic
INC_100181,Nasr City - Al-Ahly Club Area,2026-06-27,02:18:01,Roadworks,Moderate,Engine Failure,52,SAFE & FOCUSED,24.8,44,2.7,Clear Sky,26,Moderate Traffic
INC_100182,Heliopolis - Roxy Sq,2026-07-24,15:22:01,Accident,Moderate,Driver Fatigue,36,DROWSY - SLEEPING!,35.4,42,6.5,Clear Sky,34,Moderate Traffic
INC_100183,Qasr El Nil Bridge,2026-04-01,18:36:01,Accident,Minor,Lack of Attention,28,DISTRACTED: LOOKING AWAY!,23.8,37,7.3,Clear Sky,64,Free Flow
INC_100184,Ring Road - El Waraq,2026-06-20,00:04:01,Accident,Fatal,Driver Fatigue,192,DROWSY - SLEEPING!,37.1,38,4.0,Clear Sky,14,Heavy Traffic
INC_100185,Ain Shams - El Matareya,2026-06-30,04:48:01,Accident,Fatal,Driver Fatigue,143,DROWSY - SLEEPING!,25.7,63,2.5,Cloudy,14,Heavy Traffic
INC_100186,New Cairo - American University,2026-06-17,00:10:01,Accident,Moderate,Sudden Braking,53,STRESS / ANGER DETECTED!,22.7,61,5.8,Clear Sky,20,Moderate Traffic
INC_100187,Corniche - Gleem,2026-04-10,23:06:01,Vehicle Breakdown,Moderate,Slippery Road,59,SAFE & FOCUSED,17.3,78,10.7,Rainy,25,Moderate Traffic
INC_100188,Cairo International Stadium Area,2026-03-19,18:36:01,Accident,Major,Driver Fatigue,62,FATIGUE - YAWNING!,21.3,30,6.5,Clear Sky,11,Heavy Traffic
INC_100189,Faisal Street - El Massaha,2026-08-11,04:07:01,Accident,Major,Phone Usage,91,DISTRACTED: PHONE USAGE!,21.3,42,2.7,Clear Sky,5,Heavy Traffic
INC_100190,Corniche - Ibrahimia,2026-08-12,00:56:01,Accident,Fatal,Fainting / Sudden Illness,217,SOS: FAINTING / EMERGENCY!,26.2,38,5.8,Cloudy,7,Heavy Traffic
INC_100191,Ain Shams University Area,2026-08-29,05:20:01,Accident (Other Driver),Moderate,Unknown,57,SAFE & FOCUSED,28.8,60,5.0,Cloudy,25,Moderate Traffic
INC_100192,محور روض الفرج - الضبعة,2026-06-13,09:53:01,Accident,Moderate,Lack of Attention,30,DISTRACTED: LOOKING AWAY!,31.0,49,3.0,Cloudy,28,Moderate Traffic
INC_100193,Ring Road - Marg,2026-07-09,05:27:01,Accident,Major,Fainting / Sudden Illness,109,SOS: FAINTING / EMERGENCY!,29.6,41,4.2,Cloudy,13,Heavy Traffic
INC_100194,Axis 26 July - Hyper One,2026-04-14,01:32:01,Accident,Moderate,Speeding,52,STRESS / ANGER DETECTED!,26.4,38,5.5,Cloudy,30,Moderate Traffic
INC_100195,Haram Street - Giza Square,2026-03-12,21:40:01,Accident,Major,Phone Usage,81,DISTRACTED: PHONE USAGE!,21.4,65,5.9,Clear Sky,14,Heavy Traffic
INC_100196,Haram Street - El Remaya,2026-05-28,05:34:01,Accident,Moderate,Speeding,55,STRESS / ANGER DETECTED!,37.2,56,4.9,Clear Sky,33,Moderate Traffic
INC_100197,Nasr City - Makram Ebeid,2026-04-09,05:44:01,Accident,Major,Driver Fatigue,73,DROWSY - SLEEPING!,23.3,53,6.8,Clear Sky,3,Heavy Traffic
INC_100198,Haram Street - Giza Square,2026-05-28,12:15:01,Weather Condition,Minor,Slippery Road,23,SAFE & FOCUSED,18.2,86,1.6,Foggy,34,Moderate Traffic
INC_100199,New Cairo - Mohamed Naguib Axis,2026-08-24,15:44:01,Accident,Minor,Sudden Braking,21,STRESS / ANGER DETECTED!,37.2,32,6.2,Clear Sky,36,Moderate Traffic
INC_100200,Cairo International Stadium Area,2026-04-13,08:45:01,Accident,Moderate,Sudden Braking,45,STRESS / ANGER DETECTED!,22.2,30,4.9,Clear Sky,27,Moderate Traffic
INC_100201,Corniche - Gleem,2026-03-14,04:05:01,Weather Condition,Moderate,Engine Failure,57,SAFE & FOCUSED,21.6,95,11.9,Rainy,18,Moderate Traffic
INC_100202,Agricultural Road - Benha,2026-07-27,17:18:01,Accident,Moderate,Lack of Attention,38,DISTRACTED: LOOKING AWAY!,32.8,60,2.1,Clear Sky,17,Moderate Traffic
INC_100203,Corniche - San Stefano,2026-07-09,22:49:01,Accident (Other Driver),Moderate,Engine Failure,31,SAFE & FOCUSED,28.5,56,6.9,Clear Sky,23,Moderate Traffic
INC_100204,Abu Qir Road - Fleming,2026-06-30,03:08:01,Accident,Moderate,Phone Usage,46,DISTRACTED: PHONE USAGE!,20.7,39,3.0,Clear Sky,25,Moderate Traffic
INC_100205,New Cairo - American University,2026-07-31,09:14:01,Accident,Major,Fainting / Sudden Illness,115,SOS: FAINTING / EMERGENCY!,26.6,56,6.6,Cloudy,14,Heavy Traffic
INC_100206,October Bridge - Tahrir Sq,2026-08-01,21:03:01,Accident,Fatal,Fainting / Sudden Illness,138,SOS: FAINTING / EMERGENCY!,36.0,47,7.0,Clear Sky,0,Heavy Traffic
INC_100207,Heliopolis - Merghany,2026-05-16,22:26:01,Accident,Major,Fainting / Sudden Illness,81,SOS: FAINTING / EMERGENCY!,26.4,36,3.0,Cloudy,1,Heavy Traffic
INC_100208,Heliopolis - Roxy Sq,2026-06-17,13:47:01,Accident,Moderate,Driver Fatigue,60,FATIGUE - YAWNING!,24.2,59,6.5,Clear Sky,35,Moderate Traffic
INC_100209,Shubra - Ahmed Helmy,2026-05-20,17:31:01,Accident,Fatal,Driver Fatigue,123,DROWSY - SLEEPING!,22.3,65,6.6,Clear Sky,15,Heavy Traffic
INC_100210,Ring Road - Maadi,2026-03-23,11:38:01,Accident,Moderate,Driver Fatigue,35,DROWSY - SLEEPING!,26.2,57,6.5,Clear Sky,27,Moderate Traffic
INC_100211,Ring Road - Mohandessin Axis,2026-08-19,08:49:01,Accident,Minor,Sudden Braking,29,STRESS / ANGER DETECTED!,29.4,59,3.2,Clear Sky,39,Moderate Traffic
INC_100212,Corniche - Citadel Qaitbay,2026-04-12,23:09:01,Accident,Moderate,Lack of Attention,31,DISTRACTED: LOOKING AWAY!,29.4,55,3.9,Clear Sky,33,Moderate Traffic
INC_100213,Corniche - Silsela,2026-04-17,19:34:01,Accident,Moderate,Lack of Attention,35,DISTRACTED: LOOKING AWAY!,27.4,32,4.1,Clear Sky,28,Moderate Traffic
INC_100214,New Cairo - Teseen Street South,2026-05-30,18:04:01,Accident,Major,Driver Fatigue,92,DROWSY - SLEEPING!,34.9,58,6.4,Clear Sky,9,Heavy Traffic
INC_100215,Mohandessin - Shehab St,2026-05-11,04:14:01,Accident,Minor,Speeding,20,STRESS / ANGER DETECTED!,22.9,53,3.7,Cloudy,30,Moderate Traffic
INC_100216,Ring Road - Katameya,2026-03-16,13:16:01,Accident,Major,Driver Fatigue,64,DROWSY - SLEEPING!,32.4,49,3.6,Clear Sky,13,Heavy Traffic
INC_100217,Alexandria Agriculture Road Entrance,2026-07-14,04:10:01,Accident,Moderate,Lack of Attention,60,DISTRACTED: LOOKING AWAY!,29.0,65,7.2,Clear Sky,20,Moderate Traffic
INC_100218,Agricultural Road - Benha,2026-04-14,14:58:01,Accident,Moderate,Lack of Attention,40,DISTRACTED: LOOKING AWAY!,20.2,60,6.7,Clear Sky,26,Moderate Traffic
INC_100219,Mohandessin - Sudan St,2026-05-23,03:37:01,Accident,Minor,Speeding,28,STRESS / ANGER DETECTED!,30.2,54,5.0,Clear Sky,38,Moderate Traffic
INC_100220,Corniche - Citadel Qaitbay,2026-08-29,19:32:01,Accident,Major,Fainting / Sudden Illness,77,SOS: FAINTING / EMERGENCY!,23.3,61,2.7,Clear Sky,3,Heavy Traffic
INC_100221,Agricultural Road - Damanhour,2026-08-14,01:57:01,Accident,Fatal,Driver Fatigue,220,DROWSY - SLEEPING!,24.1,61,7.1,Clear Sky,7,Heavy Traffic
INC_100222,October Bridge - Tahrir Sq,2026-03-11,06:26:01,Accident,Minor,Sudden Braking,28,STRESS / ANGER DETECTED!,32.9,58,6.1,Cloudy,76,Free Flow
INC_100223,Autostrad - Nasr City,2026-04-15,01:53:01,Accident,Major,Driver Fatigue,88,FATIGUE - YAWNING!,20.4,62,2.7,Clear Sky,15,Heavy Traffic
INC_100224,Salah Salem - Panorama,2026-08-31,00:30:01,Accident,Minor,Sudden Braking,23,STRESS / ANGER DETECTED!,26.3,38,6.2,Cloudy,50,Free Flow
INC_100225,Haram Street - Giza Square,2026-05-18,19:02:01,Accident,Major,Driver Fatigue,102,FATIGUE - YAWNING!,26.0,42,6.0,Clear Sky,15,Heavy Traffic
INC_100226,Corniche - Montaza,2026-06-05,01:36:01,Accident,Minor,Speeding,18,STRESS / ANGER DETECTED!,20.5,63,2.5,Clear Sky,21,Moderate Traffic
INC_100227,Ring Road - Benha Exit,2026-04-19,16:25:01,Accident,Major,Phone Usage,69,DISTRACTED: PHONE USAGE!,31.4,38,2.4,Clear Sky,9,Heavy Traffic
INC_100228,Salah Salem - Airport Road,2026-07-18,06:35:01,Accident (Other Driver),Moderate,Slippery Road,34,SAFE & FOCUSED,15.5,88,2.9,Foggy,34,Moderate Traffic
INC_100229,Zamalek - 26 July St,2026-05-15,21:13:01,Roadworks,Moderate,Slippery Road,31,SAFE & FOCUSED,12.3,85,0.4,Foggy,16,Moderate Traffic
INC_100230,Tahya Masr Bridge,2026-07-22,07:06:01,Accident,Moderate,Phone Usage,59,DISTRACTED: PHONE USAGE!,27.3,58,7.7,Clear Sky,34,Moderate Traffic
INC_100231,Ring Road - Mohandessin Axis,2026-07-10,17:40:01,Vehicle Breakdown,Minor,Slippery Road,19,SAFE & FOCUSED,15.5,75,8.6,Rainy,38,Moderate Traffic
INC_100232,Ring Road - Al Salam City,2026-04-28,11:29:01,Accident,Moderate,Lack of Attention,58,DISTRACTED: LOOKING AWAY!,28.6,51,6.8,Clear Sky,32,Moderate Traffic
INC_100233,Salah Salem - Al Azhar,2026-06-24,18:09:01,Accident,Major,Driver Fatigue,115,DROWSY - SLEEPING!,35.6,65,5.7,Cloudy,9,Heavy Traffic
INC_100234,Ring Road - El Waraq,2026-05-03,05:08:01,Accident,Major,Driver Fatigue,111,DROWSY - SLEEPING!,31.1,47,3.8,Clear Sky,7,Heavy Traffic
INC_100235,El Galaa Bridge,2026-07-25,20:37:01,Vehicle Breakdown,Moderate,Slippery Road,57,SAFE & FOCUSED,15.8,87,0.6,Foggy,33,Moderate Traffic
INC_100236,Haram Street - Giza Square,2026-04-19,12:29:01,Accident,Major,Driver Fatigue,94,FATIGUE - YAWNING!,27.4,44,7.6,Clear Sky,12,Heavy Traffic
INC_100237,Ring Road - Shubra El Kheima,2026-07-07,19:00:01,Accident,Fatal,Driver Fatigue,231,FATIGUE - YAWNING!,26.7,46,5.5,Clear Sky,9,Heavy Traffic
INC_100238,Corniche - Miami,2026-08-21,08:31:01,Accident,Moderate,Lack of Attention,33,DISTRACTED: LOOKING AWAY!,22.1,43,4.8,Clear Sky,18,Moderate Traffic
INC_100239,Corniche - Citadel Qaitbay,2026-08-08,02:04:01,Accident,Minor,Lack of Attention,20,DISTRACTED: LOOKING AWAY!,32.1,41,6.3,Cloudy,26,Moderate Traffic
INC_100240,Zamalek - 26 July St,2026-05-21,00:45:01,Accident,Moderate,Phone Usage,58,DISTRACTED: PHONE USAGE!,20.4,49,5.8,Clear Sky,34,Moderate Traffic
INC_100241,Mohandessin - Shehab St,2026-07-02,17:58:01,Roadworks,Moderate,Engine Failure,46,SAFE & FOCUSED,27.9,63,4.8,Clear Sky,17,Moderate Traffic
INC_100242,Qasr El Nil Bridge,2026-05-29,03:50:01,Accident,Fatal,Driver Fatigue,182,FATIGUE - YAWNING!,27.5,38,7.4,Clear Sky,11,Heavy Traffic
INC_100243,New Cairo - American University,2026-06-07,05:17:01,Accident,Major,Fainting / Sudden Illness,69,SOS: FAINTING / EMERGENCY!,32.5,55,2.6,Clear Sky,7,Heavy Traffic
INC_100244,Corniche - Sporting,2026-03-15,15:26:01,Accident,Moderate,Driver Fatigue,57,FATIGUE - YAWNING!,33.4,31,6.4,Clear Sky,30,Moderate Traffic
INC_100245,Corniche - Citadel Qaitbay,2026-03-09,12:31:01,Accident,Moderate,Driver Fatigue,40,DROWSY - SLEEPING!,32.1,38,4.2,Clear Sky,24,Moderate Traffic
INC_100246,Corniche - Sporting,2026-07-02,23:23:01,Accident,Fatal,Fainting / Sudden Illness,163,SOS: FAINTING / EMERGENCY!,35.2,59,5.4,Cloudy,1,Heavy Traffic
INC_100247,محور روض الفرج - شبرا,2026-08-25,07:52:01,Accident,Major,Driver Fatigue,85,DROWSY - SLEEPING!,22.9,59,7.8,Cloudy,10,Heavy Traffic
INC_100248,Cairo Festival City Area,2026-05-30,07:04:01,Accident,Major,Phone Usage,86,DISTRACTED: PHONE USAGE!,37.7,63,3.5,Clear Sky,14,Heavy Traffic
INC_100249,Maadi - Ring Road Carrefour,2026-06-07,12:25:01,Accident,Moderate,Lack of Attention,40,DISTRACTED: LOOKING AWAY!,27.3,48,2.4,Clear Sky,35,Moderate Traffic
INC_100250,Corniche - Gleem,2026-04-26,17:25:01,Weather Condition,Minor,Engine Failure,23,SAFE & FOCUSED,18.0,94,12.8,Rainy,28,Moderate Traffic
INC_100251,Downtown - Tahrir Sq,2026-04-08,14:55:01,Accident,Major,Phone Usage,104,DISTRACTED: PHONE USAGE!,30.2,65,3.6,Clear Sky,13,Heavy Traffic
INC_100252,Downtown - Tahrir Sq,2026-04-10,09:36:01,Accident,Minor,Lack of Attention,21,DISTRACTED: LOOKING AWAY!,20.7,49,7.2,Clear Sky,29,Moderate Traffic
INC_100253,Ring Road - Al Salam City,2026-05-23,21:01:01,Accident,Minor,Speeding,20,STRESS / ANGER DETECTED!,35.4,57,3.1,Cloudy,35,Moderate Traffic
INC_100254,New Cairo - Teseen Street North,2026-05-17,18:28:01,Accident,Fatal,Driver Fatigue,239,DROWSY - SLEEPING!,35.7,47,4.2,Clear Sky,1,Heavy Traffic
INC_100255,Giza - El Omraneya,2026-07-28,08:21:01,Accident,Moderate,Driver Fatigue,34,DROWSY - SLEEPING!,26.3,64,7.1,Cloudy,17,Moderate Traffic
INC_100256,Corniche - Camp Cesar,2026-04-29,20:36:01,Accident,Major,Driver Fatigue,114,DROWSY - SLEEPING!,20.1,46,6.6,Cloudy,0,Heavy Traffic
INC_100257,Stanley Bridge,2026-07-04,17:36:01,Accident,Moderate,Phone Usage,49,DISTRACTED: PHONE USAGE!,29.2,44,3.8,Clear Sky,16,Moderate Traffic
INC_100258,Axis 26 July - Hyper One,2026-04-17,16:08:01,Accident,Moderate,Driver Fatigue,51,DROWSY - SLEEPING!,26.9,63,4.2,Clear Sky,30,Moderate Traffic
INC_100259,Salah Salem - Al Azhar,2026-03-17,01:36:01,Accident,Moderate,Lack of Attention,43,DISTRACTED: LOOKING AWAY!,34.9,37,3.6,Clear Sky,28,Moderate Traffic
INC_100260,Corniche - Maadi,2026-05-04,03:11:01,Accident,Moderate,Sudden Braking,36,STRESS / ANGER DETECTED!,37.3,61,4.7,Clear Sky,21,Moderate Traffic
INC_100261,New Cairo - Teseen Street North,2026-07-30,17:37:01,Accident,Major,Fainting / Sudden Illness,118,SOS: FAINTING / EMERGENCY!,26.2,43,2.1,Clear Sky,8,Heavy Traffic
INC_100262,Salah Salem - Al Azhar,2026-05-06,03:48:01,Accident,Moderate,Speeding,59,STRESS / ANGER DETECTED!,28.8,58,7.0,Clear Sky,28,Moderate Traffic
INC_100263,Ring Road - Shubra El Kheima,2026-03-06,16:33:01,Accident,Moderate,Driver Fatigue,60,DROWSY - SLEEPING!,28.5,44,7.9,Clear Sky,24,Moderate Traffic
INC_100264,Corniche - Miami,2026-03-22,05:13:01,Accident,Moderate,Driver Fatigue,44,FATIGUE - YAWNING!,22.3,52,7.1,Clear Sky,27,Moderate Traffic
INC_100265,Abu Qir Road - Victoria,2026-07-19,12:53:01,Accident,Minor,Lack of Attention,22,DISTRACTED: LOOKING AWAY!,36.1,58,4.4,Clear Sky,50,Free Flow
INC_100266,Zamalek - 26 July St,2026-04-26,07:33:01,Accident,Major,Driver Fatigue,82,DROWSY - SLEEPING!,22.4,38,4.0,Cloudy,9,Heavy Traffic
INC_100267,Alexandria Desert Road - Carrefour,2026-04-22,07:46:01,Accident,Moderate,Lack of Attention,52,DISTRACTED: LOOKING AWAY!,36.0,36,5.9,Clear Sky,35,Moderate Traffic
INC_100268,Heliopolis - El Khalifa El Mamoun,2026-06-21,20:42:01,Accident,Minor,Sudden Braking,28,STRESS / ANGER DETECTED!,26.3,60,6.3,Clear Sky,62,Free Flow
INC_100269,Helwan University Area,2026-06-18,09:17:01,Accident,Major,Phone Usage,72,DISTRACTED: PHONE USAGE!,20.5,30,5.3,Cloudy,2,Heavy Traffic
INC_100270,Salah Salem - Citadel,2026-08-16,02:08:01,Accident,Minor,Sudden Braking,21,STRESS / ANGER DETECTED!,32.5,39,6.4,Cloudy,32,Moderate Traffic
INC_100271,Ain Shams - El Matareya,2026-04-06,06:14:01,Accident,Minor,Lack of Attention,27,DISTRACTED: LOOKING AWAY!,20.9,52,3.8,Clear Sky,58,Free Flow
INC_100272,Ring Road - Al Salam City,2026-06-15,11:38:01,Accident,Moderate,Phone Usage,30,DISTRACTED: PHONE USAGE!,29.5,51,5.9,Clear Sky,22,Moderate Traffic
INC_100273,Corniche - Camp Cesar,2026-04-18,12:25:01,Weather Condition,Minor,Engine Failure,21,SAFE & FOCUSED,14.5,86,2.6,Foggy,40,Free Flow
INC_100274,New Cairo - Mohamed Naguib Axis,2026-07-17,08:56:01,Accident,Minor,Lack of Attention,22,DISTRACTED: LOOKING AWAY!,33.4,59,7.2,Clear Sky,61,Free Flow
INC_100275,New Cairo - American University,2026-04-23,19:35:01,Accident,Major,Driver Fatigue,78,FATIGUE - YAWNING!,21.9,57,3.2,Clear Sky,3,Heavy Traffic
INC_100276,October Bridge - Ramses,2026-06-26,14:49:01,Accident,Major,Phone Usage,105,DISTRACTED: PHONE USAGE!,21.9,49,6.6,Clear Sky,6,Heavy Traffic
INC_100277,Ring Road - Marg,2026-05-10,12:51:01,Accident,Minor,Lack of Attention,19,DISTRACTED: LOOKING AWAY!,31.0,46,3.9,Clear Sky,31,Moderate Traffic
INC_100278,Abbas Bridge,2026-04-25,21:22:01,Accident (Other Driver),Minor,Unknown,21,SAFE & FOCUSED,27.7,48,6.5,Cloudy,71,Free Flow
INC_100279,Corniche - Maspero,2026-08-20,15:44:01,Accident,Moderate,Phone Usage,30,DISTRACTED: PHONE USAGE!,32.5,51,7.2,Clear Sky,26,Moderate Traffic
INC_100280,Helwan University Area,2026-07-22,20:58:01,Accident,Moderate,Driver Fatigue,60,FATIGUE - YAWNING!,37.4,56,7.8,Cloudy,19,Moderate Traffic
INC_100281,Salah Salem - Airport Road,2026-08-28,23:01:01,Accident,Moderate,Driver Fatigue,38,DROWSY - SLEEPING!,20.6,33,2.5,Clear Sky,25,Moderate Traffic
INC_100282,Autostrad - Maadi,2026-06-01,07:45:01,Accident,Major,Fainting / Sudden Illness,91,SOS: FAINTING / EMERGENCY!,25.6,58,3.1,Clear Sky,12,Heavy Traffic
INC_100283,Ring Road - Mariouteya,2026-06-22,18:13:01,Accident,Major,Phone Usage,102,DISTRACTED: PHONE USAGE!,25.8,50,6.4,Clear Sky,9,Heavy Traffic
INC_100284,Giza - El Omraneya,2026-04-05,14:37:01,Accident,Moderate,Driver Fatigue,38,FATIGUE - YAWNING!,20.2,63,3.5,Clear Sky,17,Moderate Traffic
INC_100285,October Bridge - Ramses,2026-04-02,22:25:01,Accident,Major,Driver Fatigue,66,DROWSY - SLEEPING!,29.5,37,5.8,Clear Sky,1,Heavy Traffic
INC_100286,October Bridge - Doqqi,2026-08-16,07:16:01,Accident,Minor,Sudden Braking,22,STRESS / ANGER DETECTED!,33.5,36,4.6,Cloudy,38,Moderate Traffic
INC_100287,October Bridge - Nasr City (Abbas El Akkad),2026-05-14,07:11:01,Accident,Major,Driver Fatigue,69,DROWSY - SLEEPING!,29.7,37,7.3,Clear Sky,12,Heavy Traffic
INC_100288,Agricultural Road - Damanhour,2026-05-14,13:16:01,Roadworks,Moderate,Engine Failure,53,SAFE & FOCUSED,30.0,30,6.3,Clear Sky,35,Moderate Traffic
INC_100289,Corniche - Maspero,2026-03-31,22:03:01,Accident,Minor,Lack of Attention,28,DISTRACTED: LOOKING AWAY!,24.7,52,4.5,Clear Sky,42,Free Flow
INC_100290,Axis 26 July - Lebanon Sq,2026-04-18,07:35:01,Accident,Major,Fainting / Sudden Illness,104,SOS: FAINTING / EMERGENCY!,25.3,47,6.7,Cloudy,14,Heavy Traffic
INC_100291,Mohandessin - Sudan St,2026-05-02,16:48:01,Roadworks,Minor,Unknown,27,SAFE & FOCUSED,29.5,40,3.6,Clear Sky,44,Free Flow
INC_100292,Alexandria Desert Road - km 21,2026-04-06,10:56:01,Roadworks,Minor,Slippery Road,15,SAFE & FOCUSED,18.6,94,0.1,Foggy,58,Free Flow
